imo_number,mmsi,name,vessel_class,ship_type,flag,dwt_mt,gross_tonnage,loa_m,beam_m,max_draft_m,cargo_capacity_mt,year_built,source,source_reference,provenance,observed_at,identity_classification
9284166,235098256,FV LT-36 MARGRIET,Fishing vessel,Fishing vessel,,,,40.0,8.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,RAIN SONG,Sailing vessel,Sailing vessel,,,,13.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,WALKABOUT,Sailing vessel,Sailing vessel,,,,8.0,5.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,INSPIRTAION TOO,Pleasure craft,Pleasure craft,,,,12.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,ZEPHYR,Sailing vessel,Sailing vessel,,,,11.0,3.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,STAY CALM,Pleasure craft,Pleasure craft,,,,15.0,5.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,DISTANT DREAM,Sailing vessel,Sailing vessel,,,,11.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,HECUBA,Pleasure craft,Pleasure craft,,,,15.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,DIZZY,Sailing vessel,Sailing vessel,,,,13.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,MOONSHINE LOVER,Sailing vessel,Sailing vessel,,,,13.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
9256638,235098484,TAMAR,Oil Products Tanker,Oil Products Tanker,,70362.0,42771.0,228.0,32.0,13.8,,2003.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,FABLE,Sailing vessel,Sailing vessel,,,,11.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,LIBRA,Sailing vessel,Sailing vessel,,,,15.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
7332787,235098552,HARVEST CAROLINE II,General Cargo Ship,General Cargo Ship,,584.0,712.0,50.0,10.0,5.0,,1973.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9667576,235098563,ANDALUCIA,Bulk Carrier,Bulk Carrier,,37500.0,24212.0,180.0,30.0,,,2013.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,ANNABEL,Pleasure craft,Pleasure craft,,,,27.0,6.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,BLUE DOLPHIN,Sailing vessel,Sailing vessel,,,,14.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
8316900,235098632,OCEAN TROLL,Offshore Tug/Supply Ship,Offshore Tug/Supply Ship,,2350.0,2516.0,78.0,16.0,6.311,,1984.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,TILLY,Pleasure craft,Pleasure craft,,,,11.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,XTRA TIME,Sailing vessel,Sailing vessel,,,,16.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,MAESTRO,Pleasure craft,Pleasure craft,,,,24.0,6.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,FIDDLER OF ORWELL,Sailing vessel,Sailing vessel,,,,11.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,EQUINOX,Pleasure craft,Pleasure craft,,,,12.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,PITIUS,Sailing vessel,Sailing vessel,,,,9.0,3.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,CLIMBING HIGH,Pleasure craft,Pleasure craft,,,,11.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,FPV JOHN ALLEN,Pleasure craft,Pleasure craft,,,,11.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,BILL PEASE,Pleasure craft,Pleasure craft,,,,7.0,3.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,AMER SPORT 1,Pleasure craft,Pleasure craft,,,,20.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,CARRERA OF GUERNSEY,Pleasure craft,Pleasure craft,,,,11.0,3.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,BEGUINE,Sailing vessel,Sailing vessel,,,,8.0,2.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,LOW PROFILE,Sailing vessel,Sailing vessel,,,,14.0,3.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,CATCHPENNY,Sailing vessel,Sailing vessel,,,,7.0,3.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,ALDEBARAN,Sailing vessel,Sailing vessel,,,,14.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,LADY SILVIA,Pleasure craft,Pleasure craft,,,,32.0,7.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,JACQUELINE ANNE,Fishing vessel,Fishing vessel,,,,23.0,7.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,ANGHARAD,Pleasure craft,Pleasure craft,,,,9.0,2.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,SCIROCCO,Sailing vessel,Sailing vessel,,,,8.0,3.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,LADY LARISA,Pleasure craft,Pleasure craft,,,,18.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,GALWAD Y MOR,Fishing vessel,Fishing vessel,,,,11.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,PARAMJAMUNA IV,Pleasure craft,Pleasure craft,,,,50.0,6.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,MYSTI,Sailing vessel,Sailing vessel,,,,8.0,2.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,HELIOS V,Sailing vessel,Sailing vessel,,,,12.0,6.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,JENNY - J,Sailing vessel,Sailing vessel,,,,9.0,3.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,OASIS OF HAMBLE,Pleasure craft,Pleasure craft,,,,9.0,3.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,FARFELU,Sailing vessel,Sailing vessel,,,,17.0,6.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,SHAKA,Sailing vessel,Sailing vessel,,,,10.0,3.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,PAMELLA-ROSE,Pleasure craft,Pleasure craft,,,,9.0,3.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,INFINITY,HSC,HSC,,,,4.0,2.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,LOKUM,Sailing vessel,Sailing vessel,,,,10.0,3.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,S/Y AURORA,Sailing vessel,Sailing vessel,,,,13.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,L'ETE INDIEN,Sailing vessel,Sailing vessel,,,,15.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,PL ST CUTHBERT,HSC,HSC,,,,14.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,MANYATA,Sailing vessel,Sailing vessel,,,,12.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,SANDYMAN,Pleasure craft,Pleasure craft,,,,18.0,5.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,FIRST 'N' LAST,Sailing vessel,Sailing vessel,,,,13.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,TALULAH RUBY III,Sailing vessel,Sailing vessel,,,,18.0,5.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
8131142,235099481,YASAM ROSE,General Cargo Ship,General Cargo Ship,,1020.0,664.0,59.0,9.0,3.23,,1983.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,ANWEN,Sailing vessel,Sailing vessel,,,,11.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
9564463,235099513,DIAS,Yacht,Yacht,,400.0,456.0,40.0,8.0,2.65,,2006.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,CAULIFLOWER,Pleasure craft,Pleasure craft,,,,8.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,TENDER II,Towing vessel,Towing vessel,,,,10.0,3.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,R5,Sailing vessel,Sailing vessel,,,,12.0,7.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,ROZAMAR,Pleasure craft,Pleasure craft,,,,16.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,AMADEA OF WAYDE,Pleasure craft,Pleasure craft,,,,12.0,3.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,M/Y TOUTE SWEET,Pleasure craft,Pleasure craft,,,,27.0,7.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,SPECIALIST,Pleasure craft,Pleasure craft,,,,12.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,SHERRY SPINNER 2,Sailing vessel,Sailing vessel,,,,14.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,AMANZI,Sailing vessel,Sailing vessel,,,,14.0,7.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,CLARE,Sailing vessel,Sailing vessel,,,,27.0,8.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,LUCY 2,Sailing vessel,Sailing vessel,,,,10.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,TAURUS,Pleasure craft,Pleasure craft,,,,11.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,LITTLE LEONARDO III,Port tender,Port tender,,,,12.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,KIARA,Pleasure craft,Pleasure craft,,,,33.0,6.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,SEA QUILL,Sailing vessel,Sailing vessel,,,,13.0,8.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,FIRST ACE,Sailing vessel,Sailing vessel,,,,15.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,TOPSY TURVY,Sailing vessel,Sailing vessel,,,,13.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,APOLLO7,Sailing vessel,Sailing vessel,,,,16.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,WHISTLER,Sailing vessel,Sailing vessel,,,,13.0,3.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,PEARLY BELL,Sailing vessel,Sailing vessel,,,,17.0,5.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,JOANNE,Sailing vessel,Sailing vessel,,,,10.0,3.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,MIDNIGHT PUMPKIN,Pleasure craft,Pleasure craft,,,,6.0,2.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,SERENITY OF SWANWICK,Sailing vessel,Sailing vessel,,,,12.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,ANDANTE,Pleasure craft,Pleasure craft,,,,8.0,2.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,DANIELLE,Pleasure craft,Pleasure craft,,,,7.0,2.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,MAGIC MOMENTS,Sailing vessel,Sailing vessel,,,,14.0,7.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,PHILIP,Pleasure craft,Pleasure craft,,,,21.0,6.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,ALEXANDRA LOUISE,Sailing vessel,Sailing vessel,,,,12.0,3.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,QUELINE,Fishing vessel,Fishing vessel,,,,12.0,6.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,GET KNOTTED,Sailing vessel,Sailing vessel,,,,7.0,3.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,NOLETTA,Pleasure craft,Pleasure craft,,,,10.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,NEMISIS1,Pleasure craft,Pleasure craft,,,,12.0,3.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
1011953,235100386,ENGELBERG,Pleasure craft,Pleasure craft,,,,55.0,9.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,BRITANNIA V,Fishing vessel,Fishing vessel,,,,15.0,6.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,HELENA C OF OZ,Sailing vessel,Sailing vessel,,,,20.0,6.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
8763517,235107000,GLOBAL PRODUCER 3,Offshore Support Vessel,Offshore Support Vessel,,76000.0,54631.0,217.0,38.0,17.0,,2000.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,DEVON BELLE,Passenger ship,Passenger ship,,,,20.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,KITTY,Passenger ship,Passenger ship,,,,29.0,6.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,SB REPERTOR,Passenger ship,Passenger ship,,,,26.0,6.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,SB THISTLE,Sailing vessel,Sailing vessel,,,,26.0,6.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,SB HYDROGEN,Sailing vessel,Sailing vessel,,,,26.0,6.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
7718503,235140000,TYRUSLAND,Ro-Ro Cargo Ship,Ro-Ro Cargo Ship,,16600.0,20882.0,190.0,26.0,8.0,,1978.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,ETERNITY OF HAMBLE,Sailing vessel,Sailing vessel,,,,13.0,3.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,GIRIZ II,Pleasure craft,Pleasure craft,,,,26.0,8.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
9229013,235153000,LUCY PG,Oil Products Tanker,Oil Products Tanker,,9974.0,6688.0,127.0,20.0,4.5,,2001.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,OCEAN CHALLENGE BF85,Fishing vessel,Fishing vessel,,,,15.0,6.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,HARMONII,Pleasure craft,Pleasure craft,,,,15.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
9220706,235216000,PRIMROSE,Bulk Carrier,Bulk Carrier,,48377.0,27581.0,186.0,32.0,11.69,,2001.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9065285,235217000,MORETA CARGO-3,General Cargo Ship,General Cargo Ship,,5416.0,3810.0,97.0,16.0,6.71,,1994.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9046148,235219000,THOR LEADER,General Cargo Ship,General Cargo Ship,,5394.0,3810.0,97.0,16.0,6.72,,1994.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,S/Y LETHANTIA,Sailing vessel,Sailing vessel,,,,45.0,9.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,MAYFLOWER J,Pleasure craft,Pleasure craft,,,,22.0,6.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
9229611,235234000,PRINCE MADOG,Research Vessel,Research Vessel,,144.0,390.0,35.0,8.0,3.2,,2001.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,MIAKONDA,Sailing vessel,Sailing vessel,,,,15.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
9220794,235307000,MORITZ SCHULTE,LPG Tanker,LPG Tanker,,9174.0,8234.0,128.0,18.0,8.4,,2002.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9220809,235308000,CLAMOR SCHULTE,LPG Tanker,LPG Tanker,,9174.0,8234.0,128.0,19.0,8.4,,2002.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,SILVERTIP B,Sailing vessel,Sailing vessel,,,,33.0,8.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,PILOT V/L HAMSTEAD,Pilot,Pilot,,,,14.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
9241310,235335000,EVER EAGLE,Container Ship,Container Ship,,75898.0,76067.0,300.0,42.0,13.5,,2001.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
7012179,235338000,OCEAN SEEKER,Research Vessel,Research Vessel,,1026.0,1943.0,80.0,13.0,3.962,,1970.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,MURKA,Sailing vessel,Sailing vessel,,,,15.0,3.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
9238442,235374000,HENRIETTA PG,Oil Products Tanker,Oil Products Tanker,,10005.0,6688.0,127.0,20.0,6.5,,2001.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,BEAGLE STAR V,Sailing vessel,Sailing vessel,,,,35.0,8.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
8703268,235386000,MERIDIAN UNO,General Cargo Ship,General Cargo Ship,,4143.0,3132.0,89.0,16.0,6.6,,1987.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,MY TEXAS,Pleasure craft,Pleasure craft,,,,44.0,7.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
8017102,235397000,LOCHNAGAR,Pipe Layer,Pipe Layer,,6700.0,6409.0,105.0,23.0,5.805,,1982.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9241308,235414000,EVER ENVOY,Container Ship,Container Ship,,75898.0,76067.0,299.0,42.0,13.5,,2002.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
8119170,235431000,PUTFORD PROVIDER,Offshore Tug/Supply Ship,Offshore Tug/Supply Ship,,2036.0,1822.0,68.0,16.0,5.21,,1983.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9239757,235435000,FAR SALTIRE,Offshore Tug/Supply Ship,Offshore Tug/Supply Ship,,2195.0,2642.0,69.0,17.0,6.3,,2002.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9244960,235448000,HROSSEY,Passenger/Ro-Ro Cargo Ship,Passenger/Ro-Ro Cargo Ship,,1563.0,11720.0,125.0,20.0,5.3,,2002.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9244958,235450000,HJALTLAND,Passenger/Ro-Ro Cargo Ship,Passenger/Ro-Ro Cargo Ship,,1831.0,11720.0,125.0,20.0,5.3,,2002.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
8119235,235453000,PUTFORD PROTECTOR,Offshore Tug/Supply Ship,Offshore Tug/Supply Ship,,2036.0,1822.0,68.0,15.0,5.2,,1983.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9249623,235455000,LADY GRACE,Offshore Tug/Supply Ship,Offshore Tug/Supply Ship,,3280.0,1992.0,68.0,16.0,5.9,,2002.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,RED HACKLE,Pleasure craft,Pleasure craft,,,,20.0,6.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
9246724,235465000,MAERSK HANDLER,Offshore Tug/Supply Ship,Offshore Tug/Supply Ship,,2500.0,3427.0,80.0,18.0,6.6,,2002.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,MATELOT MOON,Sailing vessel,Sailing vessel,,,,21.0,5.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
9231781,235474000,ZIM PANAMA,Container Ship,Container Ship,,66686.0,53453.0,294.0,32.0,13.5,,2002.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9235311,235477000,GRAMPIAN RANGER,Standby Safety Vessel,Standby Safety Vessel,,300.0,830.0,47.0,11.0,4.21,,2002.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9246736,235490000,MAERSK HELPER,Offshore Tug/Supply Ship,Offshore Tug/Supply Ship,,2593.0,3427.0,80.0,18.0,6.6,,2002.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9234068,235500000,HURST POINT,Ro-Ro Cargo Ship,Ro-Ro Cargo Ship,,13274.0,23235.0,193.0,26.0,5.7,,2002.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9174359,235508000,TILDA KOSAN,LPG Tanker,LPG Tanker,,5992.0,4693.0,107.0,20.0,7.25,,1999.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9197727,235513000,HAPPY BIRD,LPG Tanker,LPG Tanker,,7876.0,6051.0,119.0,17.0,7.75,,1999.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
